hospital_id,treatment_id,estimated_cost
499,113,18000
499,114,1560
500,102,24000
500,107,110000
500,113,15000
500,114,1300
501,102,28800
501,107,132000
501,113,18000
501,114,1560
502,102,28800
502,107,132000
502,113,18000
502,114,1560
503,102,24000
503,107,110000
503,113,15000
503,114,1300
504,102,28800
504,107,132000
504,113,18000
504,114,1560
505,102,24000
505,107,110000
505,113,15000
505,114,1300
506,102,28800
506,107,132000
506,113,18000
506,114,1560
507,102,24000
507,107,110000
507,113,15000
507,114,1300
508,102,28800
508,107,132000
508,113,18000
508,114,1560
509,102,24000
509,107,110000
509,113,15000
509,114,1300
510,102,24000
510,107,110000
510,113,15000
510,114,1300
511,102,24000
511,107,110000
511,113,15000
511,114,1300
512,102,24000
512,107,110000
512,113,15000
512,114,1300
513,102,24000
513,107,110000
513,113,15000
513,114,1300
514,102,28800
514,107,132000
514,113,18000
514,114,1560
515,102,28800
515,107,132000
515,113,18000
515,114,1560
516,102,28800
516,107,132000
516,113,18000
516,114,1560
517,102,24000
517,107,110000
517,113,15000
517,114,1300
518,102,24000
518,107,110000
518,113,15000
518,114,1300
519,102,24000
519,107,110000
519,113,15000
519,114,1300
520,102,28800
520,107,132000
520,113,18000
520,114,1560
521,102,28800
521,107,132000
521,113,18000
521,114,1560
522,102,24000
522,107,110000
522,113,15000
522,114,1300
523,102,24000
523,107,110000
523,113,15000
523,114,1300
524,102,28800
524,107,132000
524,113,18000
524,114,1560
525,102,24000
525,107,110000
525,113,15000
525,114,1300
526,102,28800
526,107,132000
526,113,18000
526,114,1560
527,102,24000
527,107,110000
527,113,15000
527,114,1300
528,102,28800
528,107,132000
528,113,18000
528,114,1560
529,102,28800
529,107,132000
529,113,18000
529,114,1560
530,102,24000
530,107,110000
530,113,15000
530,114,1300
531,102,24000
531,107,110000
531,113,15000
531,114,1300
532,102,28800
532,107,132000
532,113,18000
532,114,1560
533,102,28800
533,107,132000
533,113,18000
533,114,1560
534,102,24000
534,107,110000
534,113,15000
534,114,1300
535,102,24000
535,107,110000
535,113,15000
535,114,1300
536,102,24000
536,107,110000
536,113,15000
536,114,1300
537,102,28800
537,107,132000
537,113,18000
537,114,1560
538,102,28800
538,107,132000
538,113,18000
538,114,1560
539,102,28800
539,107,132000
539,113,18000
539,114,1560
540,102,28800
540,107,132000
540,113,18000
540,114,1560
541,102,28800
541,107,132000
541,113,18000
541,114,1560
542,102,24000
542,107,110000
542,113,15000
542,114,1300
543,102,24000
543,107,110000
543,113,15000
543,114,1300
544,102,24000
544,107,110000
544,113,15000
544,114,1300
545,102,24000
545,107,110000
545,113,15000
545,114,1300
546,102,24000
546,107,110000
546,113,15000
546,114,1300
547,102,24000
547,107,110000
547,113,15000
547,114,1300
548,102,28800
548,107,132000
548,113,18000
548,114,1560
549,102,28800
549,107,132000
549,113,18000
549,114,1560
550,102,28800
550,107,132000
550,113,18000
550,114,1560
551,102,24000
551,107,110000
551,113,15000
551,114,1300
552,102,28800
552,107,132000
552,113,18000
552,114,1560
553,102,24000
553,107,110000
553,113,15000
553,114,1300
554,102,28800
554,107,132000
554,113,18000
554,114,1560
555,102,28800
555,107,132000
555,113,18000
555,114,1560
556,102,24000
556,107,110000
556,113,15000
556,114,1300
557,102,24000
557,107,110000
557,113,15000
557,114,1300
558,102,24000
558,107,110000
558,113,15000
558,114,1300
559,102,24000
559,107,110000
559,113,15000
559,114,1300
560,102,28800
560,107,132000
560,113,18000
560,114,1560
561,102,28800
561,107,132000
561,113,18000
561,114,1560
562,102,28800
562,107,132000
562,113,18000
562,114,1560
563,102,28800
563,107,132000
563,113,18000
563,114,1560
564,102,28800
564,107,132000
564,113,18000
564,114,1560
565,102,28800
565,107,132000
565,113,18000
565,114,1560
566,102,28800
566,107,132000
566,113,18000
566,114,1560
567,102,28800
567,107,132000
567,113,18000
567,114,1560
568,102,24000
568,107,110000
568,113,15000
568,114,1300
569,102,28800
569,107,132000
569,113,18000
569,114,1560
570,102,28800
570,107,132000
570,113,18000
570,114,1560
571,102,28800
571,107,132000
571,113,18000
571,114,1560
572,102,28800
572,107,132000
572,113,18000
572,114,1560
573,102,28800
573,107,132000
573,113,18000
573,114,1560
574,102,24000
574,107,110000
574,113,15000
574,114,1300
575,102,24000
575,107,110000
575,113,15000
575,114,1300
576,102,28800
576,107,132000
576,113,18000
576,114,1560
577,102,28800
577,107,132000
577,113,18000
577,114,1560
578,102,28800
578,107,132000
578,113,18000
578,114,1560
579,102,28800
579,107,132000
579,113,18000
579,114,1560
580,102,24000
580,107,110000
580,113,15000
580,114,1300
581,102,24000
581,107,110000
581,113,15000
581,114,1300
582,102,24000
582,107,110000
582,113,15000
582,114,1300
583,102,28800
583,107,132000
583,113,18000
583,114,1560
584,102,24000
584,107,110000
584,113,15000
584,114,1300
585,102,28800
585,107,132000
585,113,18000
585,114,1560
586,102,28800
586,107,132000
586,113,18000
586,114,1560
587,102,28800
587,107,132000
587,113,18000
587,114,1560
588,102,24000
588,107,110000
588,113,15000
588,114,1300
589,102,28800
589,107,132000
589,113,18000
589,114,1560
590,102,24000
590,107,110000
590,113,15000
590,114,1300
591,102,24000
591,107,110000
591,113,15000
591,114,1300
592,102,28800
592,107,132000
592,113,18000
592,114,1560
593,102,24000
593,107,110000
593,113,15000
593,114,1300
594,102,28800
594,107,132000
594,113,18000
594,114,1560
595,102,24000
595,107,110000
595,113,15000
595,114,1300
596,102,28800
596,107,132000
596,113,18000
596,114,1560
597,102,28800
597,107,132000
597,113,18000
597,114,1560
598,102,28800
598,107,132000
598,113,18000
598,114,1560
599,102,24000
599,107,110000
599,113,15000
599,114,1300
600,102,24000
600,107,110000
600,113,15000
600,114,1300
601,102,28800
601,107,132000
601,113,18000
601,114,1560
602,102,28800
602,107,132000
602,113,18000
602,114,1560
603,102,28800
603,107,132000
603,113,18000
603,114,1560
604,102,24000
604,107,110000
604,113,15000
604,114,1300
605,102,24000
605,107,110000
605,113,15000
605,114,1300
606,102,24000
606,107,110000
606,113,15000
606,114,1300
607,102,24000
607,107,110000
607,113,15000
607,114,1300
608,102,28800
608,107,132000
608,113,18000
608,114,1560
609,102,28800
609,107,132000
609,113,18000
609,114,1560
610,102,28800
610,107,132000
610,113,18000
610,114,1560
611,102,24000
611,107,110000
611,113,15000
611,114,1300
612,102,28800
612,107,132000
612,113,18000
612,114,1560
613,102,24000
613,107,110000
613,113,15000
613,114,1300
614,102,28800
614,107,132000
614,113,18000
614,114,1560
615,102,28800
615,107,132000
615,113,18000
615,114,1560
616,102,24000
616,107,110000
616,113,15000
616,114,1300
617,102,28800
617,107,132000
617,113,18000
617,114,1560
618,102,28800
618,107,132000
618,113,18000
618,114,1560
619,102,28800
619,107,132000
619,113,18000
619,114,1560
620,102,24000
620,107,110000
620,113,15000
620,114,1300
621,102,24000
621,107,110000
621,113,15000
621,114,1300
622,102,28800
622,107,132000
622,113,18000
622,114,1560
623,102,28800
623,107,132000
623,113,18000
623,114,1560
624,102,28800
624,107,132000
624,113,18000
624,114,1560
625,102,28800
625,107,132000
625,113,18000
625,114,1560
626,102,28800
626,107,132000
626,113,18000
626,114,1560
627,102,28800
627,107,132000
627,113,18000
627,114,1560
628,102,24000
628,107,110000
628,113,15000
628,114,1300
629,102,24000
629,107,110000
629,113,15000
629,114,1300
630,102,28800
630,107,132000
630,113,18000
630,114,1560
631,102,24000
631,107,110000
631,113,15000
631,114,1300
632,102,24000
632,107,110000
632,113,15000
632,114,1300
633,102,28800
633,107,132000
633,113,18000
633,114,1560
634,102,28800
634,107,132000
634,113,18000
634,114,1560
635,102,24000
635,107,110000
635,113,15000
635,114,1300
636,102,28800
636,107,132000
636,113,18000
636,114,1560
637,102,28800
637,107,132000
637,113,18000
637,114,1560
638,102,24000
638,107,110000
638,113,15000
638,114,1300
639,102,24000
639,107,110000
639,113,15000
639,114,1300
640,102,24000
640,107,110000
640,113,15000
640,114,1300
641,102,24000
641,107,110000
641,113,15000
641,114,1300
642,102,24000
642,107,110000
642,113,15000
642,114,1300
643,102,24000
643,107,110000
643,113,15000
643,114,1300
644,102,28800
644,107,132000
644,113,18000
644,114,1560
645,102,24000
645,107,110000
645,113,15000
645,114,1300
646,102,24000
646,107,110000
646,113,15000
646,114,1300
647,102,28800
647,107,132000
647,113,18000
647,114,1560
648,102,28800
648,107,132000
648,113,18000
648,114,1560
649,102,28800
649,107,132000
649,113,18000
649,114,1560
650,102,24000
650,107,110000
650,113,15000
650,114,1300
651,102,24000
651,107,110000
651,113,15000
651,114,1300
652,102,28800
652,107,132000
652,113,18000
652,114,1560
653,102,28800
653,107,132000
653,113,18000
653,114,1560
654,102,24000
654,107,110000
654,113,15000
654,114,1300
655,102,28800
655,107,132000
655,113,18000
655,114,1560
656,102,24000
656,107,110000
656,113,15000
656,114,1300
657,102,24000
657,107,110000
657,113,15000
657,114,1300
658,102,28800
658,107,132000
658,113,18000
658,114,1560
659,102,28800
659,107,132000
659,113,18000
659,114,1560
660,102,24000
660,107,110000
660,113,15000
660,114,1300
661,102,28800
661,107,132000
661,113,18000
661,114,1560
662,102,28800
662,107,132000
662,113,18000
662,114,1560
663,102,28800
663,107,132000
663,113,18000
663,114,1560
664,102,28800
664,107,132000
664,113,18000
664,114,1560
665,102,28800
665,107,132000
665,113,18000
665,114,1560
666,102,24000
666,107,110000
666,113,15000
666,114,1300
667,102,28800
667,107,132000
667,113,18000
667,114,1560
668,102,28800
668,107,132000
668,113,18000
668,114,1560
669,102,28800
669,107,132000
669,113,18000
669,114,1560
670,102,28800
670,107,132000
670,113,18000
670,114,1560
671,102,24000
671,107,110000
671,113,15000
671,114,1300
672,102,28800
672,107,132000
672,113,18000
672,114,1560
673,102,28800
673,107,132000
673,113,18000
673,114,1560
674,102,28800
674,107,132000
674,113,18000
674,114,1560
675,102,28800
675,107,132000
675,113,18000
675,114,1560
676,102,24000
676,107,110000
676,113,15000
676,114,1300
677,102,24000
677,107,110000
677,113,15000
677,114,1300
678,102,28800
678,107,132000
678,113,18000
678,114,1560
679,102,28800
679,107,132000
679,113,18000
679,114,1560
680,102,28800
680,107,132000
680,113,18000
680,114,1560
681,102,28800
681,107,132000
681,113,18000
681,114,1560
682,102,28800
682,107,132000
682,113,18000
682,114,1560
683,102,28800
683,107,132000
683,113,18000
683,114,1560
684,102,28800
684,107,132000
684,113,18000
684,114,1560
685,102,24000
685,107,110000
685,113,15000
685,114,1300
686,102,24000
686,107,110000
686,113,15000
686,114,1300
687,102,28800
687,107,132000
687,113,18000
687,114,1560
688,102,28800
688,107,132000
688,113,18000
688,114,1560
689,102,28800
689,107,132000
689,113,18000
689,114,1560
690,102,24000
690,107,110000
690,113,15000
690,114,1300
691,102,24000
691,107,110000
691,113,15000
691,114,1300
692,102,28800
692,107,132000
692,113,18000
692,114,1560
693,102,24000
693,107,110000
693,113,15000
693,114,1300
694,102,28800
694,107,132000
694,113,18000
694,114,1560
695,102,24000
695,107,110000
695,113,15000
695,114,1300
696,102,24000
696,107,110000
696,113,15000
696,114,1300
697,102,28800
697,107,132000
697,113,18000
697,114,1560
698,102,28800
698,107,132000
698,113,18000
698,114,1560
699,102,24000
699,107,110000
699,113,15000
699,114,1300
700,102,28800
700,107,132000
700,113,18000
700,114,1560
701,102,24000
701,107,110000
701,113,15000
701,114,1300
702,102,24000
702,107,110000
702,113,15000
702,114,1300
703,102,24000
703,107,110000
703,113,15000
703,114,1300
704,102,24000
704,107,110000
704,113,15000
704,114,1300
705,102,28800
705,107,132000
705,113,18000
705,114,1560
706,102,24000
706,107,110000
706,113,15000
706,114,1300
707,102,24000
707,107,110000
707,113,15000
707,114,1300
708,102,28800
708,107,132000
708,113,18000
708,114,1560
709,102,24000
709,107,110000
709,113,15000
709,114,1300
710,102,24000
710,107,110000
710,113,15000
710,114,1300
711,102,24000
711,107,110000
711,113,15000
711,114,1300
712,102,28800
712,107,132000
712,113,18000
712,114,1560
713,102,24000
713,107,110000
713,113,15000
713,114,1300
714,102,28800
714,107,132000
714,113,18000
714,114,1560
715,102,28800
715,107,132000
715,113,18000
715,114,1560
716,102,28800
716,107,132000
716,113,18000
716,114,1560
717,102,24000
717,107,110000
717,113,15000
717,114,1300
718,102,24000
718,107,110000
718,113,15000
718,114,1300
719,102,24000
719,107,110000
719,113,15000
719,114,1300
720,102,24000
720,107,110000
720,113,15000
720,114,1300
721,102,24000
721,107,110000
721,113,15000
721,114,1300
722,102,28800
722,107,132000
722,113,18000
722,114,1560
723,102,24000
723,107,110000
723,113,15000
723,114,1300
724,102,28800
724,107,132000
724,113,18000
724,114,1560
725,102,24000
725,107,110000
725,113,15000
725,114,1300
726,102,24000
726,107,110000
726,113,15000
726,114,1300
727,102,28800
727,107,132000
727,113,18000
727,114,1560
728,102,28800
728,107,132000
728,113,18000
728,114,1560
729,102,24000
729,107,110000
729,113,15000
729,114,1300
730,102,28800
730,107,132000
730,113,18000
730,114,1560
731,102,24000
731,107,110000
731,113,15000
731,114,1300
732,102,24000
732,107,110000
732,113,15000
732,114,1300
733,102,24000
733,107,110000
733,113,15000
733,114,1300
734,102,24000
734,107,110000
734,113,15000
734,114,1300
735,102,24000
735,107,110000
735,113,15000
735,114,1300
736,102,28800
736,107,132000
736,113,18000
736,114,1560
737,102,28800
737,107,132000
737,113,18000
737,114,1560
738,102,28800
738,107,132000
738,113,18000
738,114,1560
739,102,24000
739,107,110000
739,113,15000
739,114,1300
740,102,28800
740,107,132000
740,113,18000
740,114,1560
741,102,24000
741,107,110000
741,113,15000
741,114,1300
742,102,28800
742,107,132000
742,113,18000
742,114,1560
743,102,24000
743,107,110000
743,113,15000
743,114,1300
744,102,24000
744,107,110000
744,113,15000
744,114,1300
745,102,28800
745,107,132000
745,113,18000
745,114,1560
746,102,28800
746,107,132000
746,113,18000
746,114,1560
747,102,28800
747,107,132000
747,113,18000
747,114,1560
748,102,28800
748,107,132000
748,113,18000
748,114,1560
749,102,28800
749,107,132000
749,113,18000
749,114,1560
750,102,24000
750,107,110000
750,113,15000
750,114,1300
751,102,24000
751,107,110000
751,113,15000
751,114,1300
752,102,24000
752,107,110000
752,113,15000
752,114,1300
753,102,28800
753,107,132000
753,113,18000
753,114,1560
754,102,24000
754,107,110000
754,113,15000
754,114,1300
755,102,28800
755,107,132000
755,113,18000
755,114,1560
756,102,24000
756,107,110000
756,113,15000
756,114,1300
757,102,28800
757,107,132000
757,113,18000
757,114,1560
758,102,28800
758,107,132000
758,113,18000
758,114,1560
759,102,24000
759,107,110000
759,113,15000
759,114,1300
760,102,24000
760,107,110000
760,113,15000
760,114,1300
761,102,28800
761,107,132000
761,113,18000
761,114,1560
762,102,24000
762,107,110000
762,113,15000
762,114,1300
763,102,24000
763,107,110000
763,113,15000
763,114,1300
764,102,28800
764,107,132000
764,113,18000
764,114,1560
765,102,28800
765,107,132000
765,113,18000
765,114,1560
766,102,28800
766,107,132000
766,113,18000
766,114,1560
767,102,24000
767,107,110000
767,113,15000
767,114,1300
768,102,28800
768,107,132000
768,113,18000
768,114,1560
769,102,28800
769,107,132000
769,113,18000
769,114,1560
770,102,28800
770,107,132000
770,113,18000
770,114,1560
771,102,24000
771,107,110000
771,113,15000
771,114,1300
772,102,28800
772,107,132000
772,113,18000
772,114,1560
773,102,28800
773,107,132000
773,113,18000
773,114,1560
774,102,28800
774,107,132000
774,113,18000
774,114,1560
775,102,24000
775,107,110000
775,113,15000
775,114,1300
776,102,28800
776,107,132000
776,113,18000
776,114,1560
777,102,24000
777,107,110000
777,113,15000
777,114,1300
778,102,28800
778,107,132000
778,113,18000
778,114,1560
779,102,24000
779,107,110000
779,113,15000
779,114,1300
780,102,28800
780,107,132000
780,113,18000
780,114,1560
781,102,24000
781,107,110000
781,113,15000
781,114,1300
782,102,24000
782,107,110000
782,113,15000
782,114,1300
783,102,28800
783,107,132000
783,113,18000
783,114,1560
784,102,24000
784,107,110000
784,113,15000
784,114,1300
785,102,28800
785,107,132000
785,113,18000
785,114,1560
786,102,24000
786,107,110000
786,113,15000
786,114,1300
787,102,24000
787,107,110000
787,113,15000
787,114,1300
788,102,28800
788,107,132000
788,113,18000
788,114,1560
789,102,28800
789,107,132000
789,113,18000
789,114,1560
790,102,28800
790,107,132000
790,113,18000
790,114,1560
791,102,24000
791,107,110000
791,113,15000
791,114,1300
792,102,24000
792,107,110000
792,113,15000
792,114,1300
793,102,28800
793,107,132000
793,113,18000
793,114,1560
794,102,24000
794,107,110000
794,113,15000
794,114,1300
795,102,24000
795,107,110000
795,113,15000
795,114,1300
796,102,24000
796,107,110000
796,113,15000
796,114,1300
797,102,24000
797,107,110000
797,113,15000
797,114,1300
798,102,28800
798,107,132000
798,113,18000
798,114,1560
799,102,28800
799,107,132000
799,113,18000
799,114,1560
800,102,24000
800,107,110000
800,113,15000
800,114,1300
801,102,28800
801,107,132000
801,113,18000
801,114,1560
802,102,24000
802,107,110000
802,113,15000
802,114,1300
803,102,24000
803,107,110000
803,113,15000
803,114,1300
804,102,24000
804,107,110000
804,113,15000
804,114,1300
805,102,28800
805,107,132000
805,113,18000
805,114,1560
806,102,24000
806,107,110000
806,113,15000
806,114,1300
807,102,28800
807,107,132000
807,113,18000
807,114,1560
808,102,28800
808,107,132000
808,113,18000
808,114,1560
809,102,24000
809,107,110000
809,113,15000
809,114,1300
810,102,24000
810,107,110000
810,113,15000
810,114,1300
811,102,28800
811,107,132000
811,113,18000
